,dayofmonth,day,hour,temp,pressure,humidity,wind,visibility,dew_point,energy
1602,20,7,2,5.22,762.22,78.33,3.0,23.83,1.68,290
1603,20,7,3,5.06,761.97,76.42,3.0,25.42,1.18,310
1604,20,7,4,4.96,761.67,77.0,3.42,23.92,1.26,340
1605,20,7,5,4.86,761.5,77.83,3.58,38.92,1.28,320
1606,20,7,6,4.8,761.62,79.0,2.58,64.0,1.44,300
1607,20,7,7,4.88,761.8,79.83,2.42,45.67,1.67,320
1608,20,7,8,5.04,761.92,81.0,3.42,20.42,1.98,580
1609,20,7,9,5.22,762.02,80.25,3.75,22.75,2.1,420
1610,20,7,10,5.68,761.92,78.83,2.58,28.0,2.31,720
1611,20,7,11,5.8,762.07,80.33,2.17,29.0,2.66,230
1612,20,7,12,6.47,761.6,77.33,3.33,40.0,2.7,360
1613,20,7,13,6.63,761.5,74.83,3.42,40.0,2.44,700
1614,20,7,14,6.68,761.31,74.13,4.0,40.0,2.41,510
1615,20,7,15,7.29,760.97,70.75,4.0,40.0,2.3,530
1616,20,7,16,7.92,760.73,69.0,4.0,40.0,2.52,560
1617,20,7,17,8.05,760.64,69.83,4.0,40.0,2.86,620
1618,20,7,19,6.25,760.95,83.5,4.0,25.5,3.6,530
1619,20,7,20,5.54,761.27,88.83,3.0,21.58,3.87,760
1620,20,7,21,5.56,761.42,90.83,2.58,38.92,4.18,740
1621,20,7,22,5.67,761.38,91.17,1.58,45.67,4.34,380
1622,20,7,23,5.86,761.46,90.42,1.42,38.75,4.4,280
1623,21,1,0,5.63,761.4,90.17,2.0,47.5,4.11,350
1624,21,1,1,4.82,761.36,90.67,2.0,39.67,3.41,310
1625,21,1,2,4.21,761.22,94.25,1.58,58.42,3.38,340
1626,21,1,3,4.62,761.1,95.58,1.0,50.33,3.98,270
1627,21,1,4,4.72,761.02,95.83,1.0,49.67,4.14,320
1628,21,1,5,4.6,760.98,97.0,1.0,53.67,4.16,330
1629,21,1,6,4.93,761.1,97.0,1.73,57.83,4.43,340
1630,21,1,7,5.67,761.18,96.17,3.0,61.83,5.04,380
1631,21,1,8,6.05,761.35,94.25,3.0,52.25,5.12,270
1632,21,1,9,6.83,761.58,88.25,3.0,23.33,4.95,340
1633,21,1,10,7.76,761.74,79.67,3.0,33.0,4.43,300
1634,21,1,11,8.36,761.8,70.83,3.42,40.0,3.28,380
1635,21,1,12,8.72,761.67,64.17,3.58,40.0,2.21,360
1636,21,1,13,9.22,761.33,63.42,3.0,40.0,2.54,330
1637,21,1,14,9.31,760.93,63.17,2.17,40.0,2.64,260
1638,21,1,15,9.56,760.58,62.0,1.42,35.0,2.62,330
1639,21,1,16,9.42,760.23,62.83,2.42,33.0,2.62,340
1640,21,1,17,9.09,760.08,66.92,2.58,35.42,3.22,280
1641,21,1,18,8.62,760.15,71.25,2.0,31.75,3.68,290
1642,21,1,19,7.64,759.92,75.75,1.58,34.17,3.55,830
1643,21,1,20,7.12,759.88,78.08,1.42,31.83,3.52,780
1644,21,1,21,7.3,760.0,74.42,2.42,32.92,3.08,690
1645,21,1,22,7.01,759.83,77.5,2.58,40.5,3.37,340
1646,21,1,23,6.14,759.6,82.25,1.58,64.58,3.31,350
1647,22,2,0,5.46,759.56,84.42,1.0,45.67,2.98,350
1648,22,2,1,5.44,759.38,85.0,1.42,20.0,3.1,310
1649,22,2,2,5.5,759.08,85.83,2.0,38.33,3.27,280
1650,22,2,3,4.75,758.73,89.5,1.58,63.17,3.17,260
1651,22,2,4,3.16,758.46,94.67,1.0,56.58,2.41,290
1652,22,2,5,2.07,758.28,97.42,1.0,30.25,1.71,310
1653,22,2,6,1.14,758.1,97.58,1.0,15.67,0.8,350
1654,22,2,7,1.38,758.14,97.0,1.0,33.25,0.93,280
1655,22,2,8,3.77,758.16,92.83,1.0,46.25,2.64,310
1656,22,2,9,6.44,758.1,79.92,1.42,45.75,3.15,300
1657,22,2,10,8.61,757.97,65.83,2.0,30.08,2.55,230
1658,22,2,11,10.02,757.72,58.75,2.0,34.58,2.28,310
1659,22,2,12,11.14,757.47,56.17,2.42,32.42,2.69,320
1660,22,2,13,11.94,757.13,55.83,3.0,40.0,3.31,320
1661,22,2,14,11.54,756.73,58.67,3.83,34.58,3.56,270
1662,22,2,15,10.94,756.38,60.58,4.58,32.42,3.5,260
1663,22,2,16,11.12,756.16,58.33,4.0,40.0,3.17,320
1664,22,2,17,11.01,756.02,58.08,4.42,40.0,2.95,380
1665,22,2,18,10.1,755.95,64.25,4.75,36.75,3.5,430
1666,22,2,19,7.38,756.1,79.25,3.42,25.83,3.92,490
1667,22,2,20,6.29,756.14,83.42,2.17,23.75,3.68,800
1668,22,2,21,5.58,756.16,86.5,1.0,39.08,3.46,780
1669,22,2,22,5.33,756.14,91.67,2.25,62.17,4.02,340
1670,22,2,23,5.76,756.18,93.79,3.58,61.21,4.82,320
1671,23,3,0,5.66,756.13,93.29,2.58,61.71,4.62,320
1672,23,3,1,5.52,756.02,93.83,2.0,62.0,4.54,320
1673,23,3,2,5.28,755.86,95.0,2.0,57.83,4.48,220
1674,23,3,3,5.06,755.8,95.0,2.0,47.83,4.3,310
1675,23,3,4,5.08,755.8,95.0,2.0,38.67,4.38,320
1676,23,3,5,5.24,755.8,95.0,2.0,33.58,4.54,300
1677,23,3,6,5.3,755.89,95.58,2.0,32.42,4.66,310
1678,23,3,7,5.53,756.1,97.0,2.47,38.0,5.03,410
1679,23,3,8,6.13,756.15,95.13,2.53,52.07,5.39,480
1680,23,3,9,6.88,756.16,91.33,2.42,61.08,5.58,440
1681,23,3,10,7.69,756.14,86.5,3.42,47.33,5.53,470
1682,23,3,11,8.48,756.24,79.67,4.0,30.67,5.09,460
1683,23,3,12,9.04,756.26,74.17,4.42,40.0,4.63,300
1684,23,3,13,8.98,756.2,75.5,4.58,40.0,4.82,400
1685,23,3,14,8.72,756.03,79.0,4.42,40.0,5.28,560
1686,23,3,15,8.48,755.8,81.92,5.0,40.0,5.48,460
1687,23,3,16,8.59,755.8,82.67,5.0,40.0,5.75,650
1688,23,3,17,8.83,755.84,78.83,5.0,40.0,5.36,610
1689,23,3,18,8.34,756.03,81.3,3.7,40.0,5.3,650
1690,23,3,19,8.0,756.29,81.6,2.93,40.0,5.02,580
1691,23,3,20,7.75,756.48,80.42,3.17,40.0,4.58,780
1692,23,3,21,7.23,756.68,82.25,2.0,40.0,4.4,520
1693,23,3,22,6.54,756.88,85.25,2.0,35.42,4.15,380
1694,23,3,23,5.9,756.96,87.0,1.58,27.75,3.84,280
1695,24,4,0,6.11,756.9,85.75,1.42,27.25,3.9,310
1696,24,4,1,6.07,756.82,86.92,1.58,26.08,4.02,310
1697,24,4,2,5.56,756.66,91.0,1.0,39.92,4.2,310
1698,24,4,3,5.29,756.56,91.83,1.0,65.0,4.08,300
1699,24,4,4,5.17,756.38,92.17,1.42,65.0,3.94,220
1700,24,4,5,5.44,756.2,90.17,2.0,65.0,3.92,320
1701,24,4,6,5.54,756.24,88.58,2.0,65.0,3.76,360
1702,24,4,7,5.89,756.42,86.75,1.58,46.25,3.82,320
1703,24,4,8,6.38,756.64,84.17,1.83,20.83,3.92,260
1704,24,4,9,6.71,756.78,81.33,2.58,22.83,3.72,370
1705,24,4,10,7.33,756.9,76.08,2.42,24.0,3.35,370
1706,24,4,11,8.13,756.9,69.5,3.42,22.75,2.83,290
1707,24,4,12,8.81,756.82,65.17,4.0,39.33,2.56,280
1708,24,4,13,9.27,756.58,62.33,4.42,65.0,2.33,290
1709,24,4,14,9.5,756.32,61.25,4.58,64.58,2.39,300
1710,24,4,15,9.46,756.16,64.25,4.0,63.58,3.01,270
1711,24,4,16,9.28,756.14,66.0,4.0,46.33,3.18,730
1712,24,4,17,8.85,756.2,69.75,4.0,23.83,3.5,610
1713,24,4,18,8.33,756.24,76.25,4.0,24.17,4.32,520
1714,24,4,19,7.85,756.34,80.08,3.58,22.17,4.58,580
1715,24,4,20,7.21,756.4,85.92,2.58,20.58,4.91,570
1716,24,4,21,6.68,756.28,91.25,2.42,37.08,5.28,580
1717,24,4,22,6.5,755.97,93.0,3.0,58.5,5.44,380
1718,24,4,23,6.42,755.76,94.25,3.0,50.83,5.58,300
1719,25,5,0,6.3,755.62,96.0,3.0,41.67,5.7,320
1720,25,5,1,6.3,755.38,95.58,3.42,41.17,5.66,260
1721,25,5,2,6.22,754.99,95.83,4.0,43.67,5.6,310
1722,25,5,3,6.1,754.53,97.0,4.42,38.17,5.6,330
1723,25,5,4,6.18,754.13,96.17,5.0,37.83,5.6,320
1724,25,5,5,6.22,753.78,95.0,5.42,38.58,5.52,290
1725,25,5,6,6.1,753.43,95.83,6.0,39.25,5.48,260
1726,25,5,7,6.22,753.28,97.0,6.0,44.75,5.72,390
1727,25,5,8,6.44,753.47,97.0,6.0,51.83,5.94,340
1728,25,5,9,6.88,753.67,96.25,5.25,60.25,6.3,130
1729,25,5,10,7.21,753.82,95.58,4.58,62.83,6.57,270
1730,25,5,12,8.6,754.83,91.67,5.33,40.33,7.37,190
1731,25,5,14,10.37,755.87,67.67,5.58,40.0,4.58,270
1732,25,5,16,10.07,756.58,68.5,5.67,40.0,4.53,110
1733,25,5,17,10.03,757.53,63.0,3.25,40.0,3.3,280
1734,25,5,19,7.75,758.33,71.67,1.42,40.0,2.9,460
1735,25,5,20,6.58,758.75,76.67,1.0,35.42,2.69,800
1736,25,5,21,4.63,759.14,88.08,1.0,27.75,2.77,650
1737,25,5,22,2.91,759.2,92.67,1.0,25.17,1.76,400
1738,25,5,23,1.68,759.2,95.83,1.0,22.33,1.04,320
1739,26,6,0,1.83,759.03,94.5,1.0,22.92,1.02,330
1740,26,6,1,3.18,758.8,88.92,1.83,27.42,1.44,330
1741,26,6,2,4.23,758.67,86.0,3.0,27.58,2.03,310
1742,26,6,3,3.67,758.33,86.83,2.58,25.75,1.63,250
1743,26,6,4,3.12,757.89,88.0,2.42,23.58,1.32,330
1744,26,6,5,3.29,757.43,87.17,3.42,23.0,1.37,300
1745,26,6,6,4.03,757.12,85.17,4.0,24.67,1.77,330
1746,26,6,7,5.12,756.88,83.17,4.42,25.75,2.46,340
1747,26,6,8,6.33,756.7,84.5,6.67,22.33,3.85,400
1748,26,6,9,7.51,756.62,88.42,8.17,21.67,5.69,370
1749,26,6,10,9.0,756.22,87.17,6.54,26.29,6.94,570
1750,26,6,11,9.92,755.77,82.83,6.67,30.83,7.02,400
1751,26,6,12,12.4,754.72,69.75,9.25,40.0,6.9,210
1752,26,6,13,13.28,754.31,66.08,8.58,40.0,6.96,570
1753,26,6,14,13.85,753.61,63.67,8.0,40.0,7.07,430
1754,26,6,15,13.21,753.03,69.33,8.0,40.0,7.68,420
1755,26,6,16,13.18,752.42,72.75,7.17,40.0,8.28,500
1756,26,6,17,13.74,751.61,68.5,6.0,40.0,7.94,660
1757,26,6,18,13.51,751.03,66.67,5.58,40.0,7.34,640
1758,26,6,19,13.33,750.22,66.67,6.17,40.0,7.17,500
1759,26,6,20,13.4,749.35,65.0,7.5,40.0,6.95,740
1760,26,6,21,13.3,748.65,65.0,7.17,40.0,6.82,720
1761,26,6,22,13.24,747.78,63.25,7.17,40.0,6.35,410
1762,26,6,23,13.32,747.02,61.17,8.0,40.0,5.98,330
1763,27,7,0,11.33,747.38,72.08,8.0,49.58,6.09,250
1764,27,7,1,7.93,748.72,91.5,5.5,63.42,6.58,390
1765,27,7,2,7.32,748.88,95.42,2.0,64.0,6.68,370
1766,27,7,3,7.12,748.83,96.42,2.0,64.0,6.63,370
1767,27,7,4,7.0,748.8,97.42,2.42,64.42,6.64,370
1768,27,7,5,6.79,749.05,97.17,3.83,47.92,6.37,330
1769,27,7,6,6.42,749.52,95.17,5.42,30.67,5.69,370
1770,27,7,7,6.3,750.03,91.92,6.0,40.0,5.07,320
1771,27,7,8,6.3,750.54,88.58,6.42,40.0,4.56,320
1772,27,7,9,6.38,750.89,88.0,7.42,40.0,4.54,490
1773,27,7,10,7.46,751.34,83.42,8.42,40.0,4.77,570
1774,27,7,11,9.09,751.36,74.92,9.83,40.0,4.88,470
1775,27,7,12,10.25,751.26,69.5,10.17,35.42,4.87,430
1776,27,7,13,11.68,751.24,63.5,9.0,33.58,4.93,410
1777,27,7,14,12.03,751.09,58.75,9.0,40.0,4.16,360
1778,27,7,15,12.22,750.67,55.33,9.83,40.0,3.36,410
1779,27,7,16,12.68,750.38,53.83,10.58,40.0,3.38,400
1780,27,7,17,12.25,750.08,55.42,9.58,40.0,3.42,530
1781,27,7,18,11.11,749.9,63.08,7.75,40.0,4.13,940
1782,27,7,19,9.58,749.98,72.17,6.42,40.0,4.76,570
1783,27,7,20,8.83,750.1,72.25,6.58,40.0,4.08,440
1784,27,7,21,8.56,749.93,75.67,6.42,40.0,4.49,520
1785,27,7,22,8.37,749.45,77.58,6.58,40.0,4.69,510
1786,27,7,23,8.28,748.85,76.58,6.83,40.0,4.36,380
1787,28,1,0,8.48,748.12,75.17,8.0,40.0,4.26,360
1788,28,1,1,8.77,747.22,72.75,8.42,40.0,4.08,360
1789,28,1,2,9.0,746.24,71.42,9.0,40.0,4.02,360
1790,28,1,3,8.92,745.06,72.0,9.42,40.0,4.08,370
1791,28,1,4,8.47,744.01,76.17,10.0,50.42,4.36,350
1792,28,1,5,7.83,742.93,81.17,10.42,54.58,4.71,340
1793,28,1,6,7.89,741.5,77.08,11.83,40.0,4.05,300
1794,28,1,7,8.42,740.47,73.0,13.0,40.0,3.78,380
1795,28,1,8,8.6,739.79,74.67,13.0,35.0,4.23,440
1796,28,1,9,8.72,739.33,79.5,12.58,33.0,5.32,520
1797,28,1,10,8.82,739.28,85.25,11.75,45.75,6.48,390
1798,28,1,11,9.26,740.19,84.61,9.83,54.06,6.64,420
1799,28,1,12,10.51,740.97,68.42,9.25,40.0,4.85,660
1800,28,1,13,10.68,741.37,62.67,11.0,40.0,3.83,230
1801,28,1,14,11.1,742.45,62.67,11.0,40.0,4.17,190
1802,28,1,15,11.38,742.52,61.75,10.25,40.0,4.22,350
1803,28,1,16,9.95,742.95,69.5,8.5,40.0,4.45,520
1804,28,1,17,8.67,743.32,76.0,8.67,38.17,4.55,350
1805,28,1,18,10.4,743.43,66.25,6.83,29.92,4.27,230
1806,28,1,19,8.93,743.89,70.4,5.0,40.0,3.76,580
1807,28,1,20,8.3,744.2,75.5,4.0,40.0,4.15,400
1808,28,1,21,7.81,744.52,79.42,4.25,40.0,4.45,490
1809,28,1,22,7.02,744.82,83.33,6.42,35.42,4.31,340
1810,28,1,23,6.5,745.25,88.83,7.0,42.75,4.73,270
1811,29,2,0,6.21,745.89,87.5,7.0,52.83,4.23,340
1812,29,2,1,5.8,746.51,84.42,7.0,40.0,3.34,350
1813,29,2,2,5.88,746.97,84.58,7.42,40.0,3.4,360
1814,29,2,3,5.96,747.32,85.25,7.58,40.0,3.61,320
1815,29,2,4,5.78,747.67,87.0,7.83,40.0,3.73,370
1816,29,2,5,5.48,748.07,86.58,8.17,40.0,3.33,360
1817,29,2,6,5.22,748.51,85.58,7.42,40.0,2.98,270
1818,29,2,7,5.06,749.05,85.42,8.0,40.0,2.8,370
1819,29,2,8,5.54,749.57,83.92,8.0,34.58,2.97,430
1820,29,2,9,6.72,750.01,78.5,8.0,32.42,3.2,520
1821,29,2,10,7.84,750.51,75.42,7.58,40.0,3.78,490
1822,29,2,11,8.81,750.97,74.75,7.0,40.0,4.56,370
1823,29,2,12,9.18,751.2,70.08,7.0,40.0,4.0,620
1824,29,2,13,10.09,751.24,63.5,7.42,35.42,3.47,670
1825,29,2,14,10.82,751.3,60.0,7.17,33.58,3.32,650
1826,29,2,15,10.59,751.42,65.0,5.17,40.0,4.18,650
1827,29,2,16,11.23,751.53,68.33,4.67,36.0,5.5,470
1828,29,2,17,11.93,751.34,56.33,6.0,35.0,3.42,220
1829,29,2,18,11.77,751.3,55.5,5.17,40.0,3.09,650
1830,29,2,19,10.76,751.17,61.92,3.58,40.0,3.67,770
1831,29,2,20,10.0,750.88,66.42,3.42,40.0,3.98,790
1832,29,2,21,9.67,750.66,70.75,4.42,40.0,4.52,540
1833,29,2,22,9.37,750.39,76.0,5.42,40.0,5.31,370
1834,29,2,23,9.68,750.06,77.67,6.83,40.0,5.93,420
1835,30,3,0,9.67,750.08,80.42,7.17,40.0,6.36,390
1836,30,3,1,9.54,750.37,78.92,6.42,40.0,6.01,340
1837,30,3,2,9.56,750.64,75.58,6.58,40.0,5.48,370
1838,30,3,3,9.25,750.78,75.42,5.58,40.0,5.09,350
1839,30,3,4,8.82,750.9,75.58,4.58,40.0,4.68,340
1840,30,3,5,8.53,750.94,76.67,3.58,40.0,4.62,320
1841,30,3,6,7.93,751.12,82.33,3.0,40.0,5.01,370
1842,30,3,7,7.44,751.42,85.33,3.42,40.0,5.05,350
1843,30,3,8,7.62,751.81,81.33,4.0,40.0,4.58,500
1844,30,3,9,8.01,752.27,76.92,4.42,40.0,4.19,500
1845,30,3,10,8.67,752.62,71.5,5.0,40.0,3.78,590
1846,30,3,11,9.37,753.01,67.17,5.42,35.42,3.56,600
1847,30,3,12,9.72,753.34,64.75,6.0,33.58,3.33,630
1848,30,3,13,10.23,753.4,63.42,6.0,35.42,3.48,590
1849,30,3,14,10.66,753.48,64.83,4.75,33.58,4.21,530
1850,30,3,15,10.85,753.47,63.5,3.42,40.0,4.17,530
1851,30,3,16,11.12,753.26,62.92,4.0,40.0,4.28,370
1852,30,3,17,10.92,753.16,66.58,3.17,40.0,4.89,520
1853,30,3,18,10.72,753.12,65.5,2.0,40.0,4.43,300
1854,30,3,19,9.54,753.32,68.83,3.17,40.0,4.07,420
1855,30,3,20,8.3,753.6,78.5,4.0,40.0,4.75,420
1856,30,3,21,7.39,753.88,86.5,3.58,40.0,5.31,410
1857,30,3,22,6.98,754.12,90.42,3.0,40.0,5.52,370
1858,30,3,23,6.68,754.3,92.67,2.17,34.58,5.52,340
1859,31,4,0,6.42,754.26,95.42,1.0,32.42,5.7,230
1860,31,4,1,6.22,754.24,96.42,1.0,50.42,5.66,310
1861,31,4,2,6.1,754.3,97.42,1.0,64.17,5.68,320
1862,31,4,3,6.06,754.17,98.0,1.0,63.42,5.76,330
1863,31,4,4,6.0,754.12,98.42,1.0,60.67,5.78,290
1864,31,4,5,6.0,754.05,98.58,1.42,58.92,5.82,290
1865,31,4,6,5.96,753.82,96.75,1.58,63.83,5.49,330
1866,31,4,7,5.94,754.08,94.58,1.0,46.25,5.16,350
1867,31,4,8,6.04,754.24,94.42,1.42,21.67,5.22,390
1868,31,4,9,6.35,754.34,93.75,2.42,30.67,5.44,430
1869,31,4,10,7.08,754.48,88.67,3.42,35.42,5.33,520
1870,31,4,11,7.72,754.77,83.58,4.0,33.58,5.14,560
1871,31,4,12,7.52,754.88,83.42,4.0,50.0,4.91,630
1872,31,4,13,7.38,754.66,84.83,4.0,49.42,4.96,580
1873,31,4,14,7.98,754.47,83.92,4.0,28.58,5.35,640
1874,31,4,15,8.1,754.3,80.58,4.42,33.0,4.92,620
1875,31,4,16,8.18,754.05,79.58,5.42,35.0,4.8,540
1876,31,4,17,8.37,753.93,77.67,5.0,28.33,4.63,350
1877,31,4,18,8.33,754.57,77.92,2.58,33.58,4.68,600
1878,31,4,19,7.98,754.88,83.67,2.0,32.5,5.32,660
1879,31,4,20,7.38,755.08,87.25,2.83,22.83,5.33,650
1880,31,4,21,6.51,755.32,87.75,4.0,30.67,4.6,260
1881,31,4,22,6.18,755.75,86.83,3.58,33.75,4.11,330
1882,31,4,23,6.38,756.27,88.0,3.83,41.67,4.48,320
1883,1,5,0,6.42,756.83,88.42,4.58,64.58,4.6,330
1884,1,5,1,6.22,757.47,89.0,4.0,64.0,4.52,230
1885,1,5,2,5.6,757.87,90.25,3.58,64.0,4.11,320
1886,1,5,3,4.73,758.02,91.58,2.58,45.67,3.45,320
1887,1,5,4,3.92,758.28,92.67,2.0,37.5,2.77,310
1888,1,5,5,2.93,758.92,95.0,2.0,57.83,2.18,230
1889,1,5,6,2.49,759.35,95.83,1.58,48.25,1.88,330
1890,1,5,7,2.2,759.91,96.17,1.0,40.08,1.62,390
1891,1,5,8,2.67,760.39,96.87,1.0,38.33,2.2,260
1892,1,5,9,3.99,760.72,95.67,1.42,49.75,3.29,590
1893,1,5,10,5.9,761.0,89.5,1.5,62.5,4.25,360
1894,1,5,11,7.41,761.27,84.25,1.42,45.08,4.88,290
1895,1,5,12,8.98,761.29,76.92,1.58,22.08,5.12,240
1896,1,5,13,10.22,760.88,68.17,1.42,26.67,4.42,320
1897,1,5,14,10.76,760.7,58.75,2.42,33.58,2.87,310
1898,1,5,15,10.87,760.53,56.58,3.42,35.42,2.44,290
1899,1,5,16,10.85,760.17,57.25,3.58,33.58,2.62,270
1900,1,5,17,10.42,759.92,59.83,2.58,40.0,2.88,270
1901,1,5,18,10.17,759.72,62.67,1.58,40.0,3.25,290
1902,1,5,19,9.71,759.6,67.5,1.0,40.0,3.85,310
1903,1,5,20,9.26,759.72,71.0,1.0,40.0,4.2,230
1904,1,5,21,9.03,759.82,71.83,1.0,40.0,4.16,300
1905,1,5,22,8.55,759.66,75.92,1.0,34.17,4.48,300
1906,1,5,23,8.32,759.6,78.75,1.42,31.83,4.83,300
1907,2,6,0,8.29,759.52,78.25,2.42,35.42,4.64,250
1908,2,6,1,7.96,759.28,79.58,2.58,33.58,4.58,280
1909,2,6,2,7.69,758.97,80.67,2.0,40.0,4.48,330
1910,2,6,3,7.28,758.8,83.42,2.0,33.75,4.6,280
1911,2,6,4,7.02,758.63,85.25,1.58,23.33,4.68,260
1912,2,6,5,6.78,758.32,87.42,1.0,20.58,4.8,300
1913,2,6,6,6.68,758.16,87.58,1.0,20.0,4.76,310
1914,2,6,7,6.8,758.02,87.42,1.0,38.75,4.82,220
1915,2,6,8,6.92,757.9,86.75,1.0,64.58,4.92,310
1916,2,6,9,7.35,757.94,83.75,1.42,64.0,4.76,310
1917,2,6,10,7.87,758.04,81.17,2.0,64.42,4.78,250
1918,2,6,11,8.39,757.97,77.08,2.0,50.0,4.57,270
1919,2,6,12,9.13,757.59,71.33,2.0,27.75,4.1,310
1920,2,6,13,9.68,757.13,69.42,2.0,26.83,4.31,350
1921,2,6,14,9.88,756.57,71.25,2.0,25.5,4.89,270
1922,2,6,15,10.46,755.81,73.0,2.42,22.0,5.76,370
1923,2,6,16,11.27,754.98,73.83,3.0,21.17,6.69,360
1924,2,6,17,11.75,754.15,74.58,3.0,20.83,7.31,330
1925,2,6,18,12.1,753.72,75.67,3.0,21.58,7.89,280
1926,2,6,19,12.1,753.39,78.42,3.0,21.42,8.38,360
1927,2,6,20,11.89,753.14,81.5,3.0,21.17,8.75,330
1928,2,6,21,11.18,753.16,87.92,2.17,37.5,9.18,340
1929,2,6,22,11.85,752.97,83.67,2.67,47.83,9.01,290
1930,2,6,23,13.68,752.67,72.42,5.83,27.58,8.77,340
1931,3,7,0,13.84,752.38,73.42,7.0,27.83,9.12,340
1932,3,7,1,13.65,752.16,75.67,7.0,28.58,9.42,280
1933,3,7,2,12.88,752.14,82.58,7.0,42.58,10.02,370
1934,3,7,3,12.22,752.12,90.25,6.17,63.42,10.68,320
1935,3,7,4,11.98,751.92,92.42,4.17,64.0,10.76,360
1936,3,7,5,11.84,751.76,92.58,3.0,45.67,10.66,280
1937,3,7,6,11.94,751.74,91.58,3.42,20.83,10.6,350
1938,3,7,7,11.92,751.88,91.0,4.0,22.42,10.52,340
1939,3,7,8,12.01,752.12,90.17,4.0,23.0,10.48,270
1940,3,7,9,12.92,752.34,86.5,4.42,30.08,10.77,360
1941,3,7,10,14.59,752.44,79.67,4.58,35.42,11.12,340
1942,3,7,11,16.2,752.42,72.08,4.0,33.58,11.18,360
1943,3,7,12,17.36,752.17,62.58,4.0,40.0,10.12,370
1944,3,7,13,18.42,751.88,54.58,4.42,40.0,9.15,430
1945,3,7,14,19.04,751.41,52.33,4.58,40.0,9.0,540
1946,3,7,15,18.89,750.88,53.75,3.58,40.0,9.17,520
1947,3,7,16,19.06,750.45,56.5,3.42,40.0,10.19,520
1948,3,7,17,18.95,749.97,57.58,3.58,40.0,10.36,610
1949,3,7,18,17.65,749.67,64.83,2.58,40.0,10.96,670
1950,3,7,19,17.3,749.38,65.17,2.0,40.0,10.65,600
1951,3,7,20,17.09,749.32,66.92,2.42,40.0,10.76,710
1952,3,7,21,16.55,749.46,71.42,3.42,40.0,11.32,590
1953,3,7,22,15.91,749.23,73.25,3.58,40.0,11.12,430
1954,3,7,23,15.29,748.83,75.42,3.83,40.0,10.88,380
1955,4,1,0,14.92,748.56,76.42,5.0,35.42,10.7,350
1956,4,1,1,14.3,748.54,79.5,4.17,29.0,10.74,340
1957,4,1,2,13.35,748.56,85.08,2.58,27.75,10.92,280
1958,4,1,3,12.62,748.38,88.83,2.0,26.0,10.85,340
1959,4,1,4,12.06,748.12,90.83,2.42,24.75,10.58,350
1960,4,1,5,11.96,748.04,90.33,3.83,30.08,10.37,340
1961,4,1,6,11.52,748.14,88.0,3.75,40.0,9.52,350
1962,4,1,7,11.0,748.45,88.0,2.42,40.0,9.04,360
1963,4,1,8,10.71,748.97,88.83,3.83,40.0,8.93,420
1964,4,1,10,10.62,749.86,86.75,6.17,35.42,8.45,240
1965,4,1,12,13.42,749.89,69.67,7.0,40.0,7.94,290
1966,4,1,13,14.72,749.72,60.75,7.0,40.0,7.07,290
1967,4,1,15,14.93,749.33,60.33,7.0,40.0,7.3,100
1968,4,1,18,12.6,749.06,74.67,6.08,40.0,8.17,870
1969,4,1,19,13.01,748.96,75.33,1.58,40.0,8.73,630
1970,4,1,20,11.64,749.02,79.25,1.0,40.0,8.05,560
1971,4,1,21,10.09,749.2,89.67,1.42,35.42,8.44,380
1972,4,1,22,9.92,749.16,89.5,1.58,33.58,8.25,440
1973,4,1,23,9.68,749.02,88.5,1.0,34.58,7.86,380
1974,5,2,0,8.98,748.9,92.0,1.0,24.92,7.72,340
1975,5,2,1,9.51,748.9,87.0,1.42,29.5,7.39,360
1976,5,2,2,10.04,748.94,83.33,1.58,40.0,7.27,340
1977,5,2,3,9.78,748.96,86.33,1.0,40.0,7.54,370
1978,5,2,4,10.38,748.86,83.17,1.83,40.0,7.56,330
1979,5,2,5,10.25,748.8,84.5,2.58,40.0,7.71,360
1980,5,2,6,9.78,748.84,89.67,1.58,40.0,8.17,360
1981,5,2,7,9.57,749.0,92.67,1.0,36.33,8.43,440
1982,5,2,8,9.75,749.45,93.17,1.0,29.0,8.67,190
1983,5,2,9,10.13,749.62,89.67,1.42,26.92,8.49,510
1984,5,2,10,10.77,749.92,84.58,2.42,26.08,8.24,470
1985,5,2,11,11.05,750.35,82.0,4.0,34.5,8.05,320
1986,5,2,12,11.18,750.72,79.17,4.17,40.0,7.72,760
1987,5,2,14,12.53,751.18,68.33,3.58,35.42,6.84,460
1988,5,2,15,13.47,751.3,64.33,4.33,40.0,6.83,490
1989,5,2,16,13.75,751.38,63.56,5.0,40.0,6.79,460
1990,5,2,18,13.27,752.0,62.33,4.33,40.0,6.17,170
1991,5,2,19,12.67,752.23,64.0,4.0,40.0,6.03,580
1992,5,2,20,10.84,752.79,70.58,3.58,40.0,5.66,510
1993,5,2,21,9.33,753.45,77.83,3.0,40.0,5.64,380
1994,5,2,22,8.64,753.88,81.08,3.0,40.0,5.62,300
1995,5,2,23,7.75,754.08,85.67,3.0,40.0,5.5,330
1996,6,3,0,7.19,754.24,89.67,3.0,34.17,5.54,310
1997,6,3,1,6.94,754.3,92.42,3.0,24.75,5.77,320
1998,6,3,2,6.75,754.17,93.83,3.42,22.58,5.83,310
1999,6,3,3,6.36,754.0,95.0,4.0,21.17,5.6,300
